NeighbourNodes: [
!Floor 1
	( 1 )  [2 4 6]
	( 2 )  [1 4 5 14]
	( 3 )  [5 6 15 26]
	( 4 )  [1 2 5 6]
	( 5 )  [2 3 4 6]
	( 6 )  [1 3 4 5]
	
	( 7 )  [8 10 12]
	( 8 )  [7 10 11 20]
	( 9 )  [11 12 21 26]
	( 10 ) [7 8 11 12]
	( 11 ) [8 9 10]
	( 12 ) [7 9 10]
	
	( 13 ) [19 14 16 18]
	( 14 ) [17 16 13 2]
	( 15 ) [3 21 17 18 26]
	( 16 ) [17 18 14 13]
	( 17 ) [14 16 15]
	( 18 ) [16 13 15]
	
	( 19 ) [24 20 13 22]
	( 20 ) [23 22 19 8]
	( 21 ) [9 24 23 15 26]
	( 22 ) [23 24 20 19]
	( 23 ) [20 22 21]
	( 24 ) [21 19 22]
	( 25 ) []
	( 26 ) [3 9 15 21]

!Floor 2
	( 27 ) [28 30 32 33]
	( 28 ) [27 30 31 40]
	( 29 ) [27 31 32 41]
	( 30 ) [27 28 31 32]
	( 31 ) [28 29 30]
	( 32 ) [27 29 30]
	
	( 33 ) [27 34 36 38]
	( 34 ) [33 36 37 46]
	( 35 ) [29 37 38 47]
	( 36 ) [33 34 37 38]
	( 37 ) [34 35 36]
	( 38 ) [33 35 36]
	
	( 39 ) [40 42 44 45]
	( 40 ) [28 39 42 43]
	( 41 ) [29 43 44 47]
	( 42 ) [39 40 43 44]
	( 43 ) [40 41 42]
	( 44 ) [39 41 42]
	
	( 45 ) [39 46 48 50]
	( 46 ) [34 45 48 49]
	( 47 ) [35 41 49 50]
	( 48 ) [45 46 49 50]
	( 49 ) [46 47 48]
	( 50 ) [45 47 48]
	( 51 ) []

!Floor 3
	( 52 ) [53 55 57]
	( 53 ) [52 55 56 60]
	( 54 ) [56 57 58 61]
	( 55 ) [52 53 56 57]
	( 56 ) [53 54 55]
	( 57 ) [52 54 55]
	
	( 58 ) [54 67]
	
	( 59 ) [60 62 64 65]
	( 60 ) [53 59 62 63]
	( 61 ) [54 63 64 67]
	( 62 ) [59 60 63 64]
	( 63 ) [60 61 62]
	( 64 ) [59 61 62]
	
	( 65 ) [59 66 68 70]
	( 66 ) [65 68 69]
	( 67 ) [58 61 69 70]
	( 68 ) [65 66 69 70]
	( 69 ) [66 67 68]
	( 70 ) [65 67 68]
	
!Floor 4
	( 71 ) [72 74 75]
	
	( 72 ) [71 80 81]
	
	( 73 ) [74 76 78 79]
	( 74 ) [71 73 76 77]
	( 75 ) [71 77 78 81]
	( 76 ) [73 74 77 78]
	( 77 ) [74 75 76]
	( 78 ) [73 75 76]
	
	( 79 ) [73 80 82 84]
	( 80 ) [72 79 82 83]
	( 81 ) [72 75 83 84]
	( 82 ) [79 80 83 84]
	( 83 ) [80 81 82]
	( 84 ) [79 81 82]
	
!Floor 5
	( 85 ) [86 87 88]
	( 86 ) [85 87 88]
	( 87 ) [85 86 88]
	( 88 ) [85 86 87]


]
