NeighbourNodes: [
!Floor 1
	( 1 )  [2 4 6]
	( 2 )  [1 4 5 14]
	( 3 )  [5 6 15 26]
	( 4 )  [1 2 5 6]
	( 5 )  [2 3 4 6]
	( 6 )  [1 3 4 5]
	
	( 7 )  [8 10 12]
	( 8 )  [7 10 11 20]
	( 9 )  [11 12 21 26]
	( 10 ) [7 8 11 12]
	( 11 ) [8 9 10]
	( 12 ) [7 9 10]
	
	( 13 ) [19 14 16 18]
	( 14 ) [17 16 13 2]
	( 15 ) [3 21 17 18 26]
	( 16 ) [17 18 14 13]
	( 17 ) [14 16 15]
	( 18 ) [16 13 15]
	
	( 19 ) [24 20 13 22]
	( 20 ) [23 22 19 8]
	( 21 ) [9 24 23 15 26]
	( 22 ) [23 24 20 19]
	( 23 ) [20 22 21]
	( 24 ) [21 19 22]
	( 25 ) []
	( 26 ) [3 9 15 21]

!Floor 2
	( 27 ) [28 30 32 33]
	( 28 ) [27 30 31 40]
	( 29 ) [27 31 32 41]
	( 30 ) [27 28 31 32]
	( 31 ) [28 29 30]
	( 32 ) [27 29 30]
	
	( 33 ) [27 34 36 38]
	( 34 ) [33 36 37 46]
	( 35 ) [29 37 38 47]
	( 36 ) [33 34 37 38]
	( 37 ) [34 35 36]
	( 38 ) [33 35 36]
	
	( 39 ) [40 42 44 45]
	( 40 ) [28 39 42 43]
	( 41 ) [29 43 44 47]
	( 42 ) [39 40 43 44]
	( 43 ) [40 41 42]
	( 44 ) [39 41 42]
	
	( 45 ) [39 46 48 50]
	( 46 ) [34 45 48 49]
	( 47 ) [35 41 49 50]
	( 48 ) [45 46 49 50]
	( 49 ) [46 47 48]
	( 50 ) [45 47 48]
	( 51 ) []
	
!Floor 3
	( 52 ) []
!Floor 4
	( 53 ) []
!Floor 5
	( 54 ) []

]
